Protein_ID,CYTOSOL,ER,GA,LYSOSOME,MITOCHONDRION,NUCLEUS/CHROMATIN,PEROXISOME,PM,PROTEASOME,RIBOSOME,markers,score,pred,FDR,qvalue
P39023,0.00039901764830574393,0.002671648748219013,0.010422726161777973,0.0007672834326513112,0.002728882245719433,0.027224242687225342,0.0055498480796813965,0.0005602916935458779,0.005767558701336384,0.9439084529876709,RIBOSOME,0.9439084529876709,RIBOSOME,0.0,0.0
P48735,0.00433514965698123,3.663746974780224e-05,0.0002686580119188875,0.0021781534887850285,0.9432844519615173,0.0026151405181735754,0.00011654251284198835,0.045675959438085556,0.0010538467904552817,0.0004356185963843018,MITOCHONDRION,0.9432844519615173,MITOCHONDRION,0.0,0.0
P84098,0.0003987770469393581,0.002777312183752656,0.008897478692233562,0.0006415740353986621,0.002427193569019437,0.030347635969519615,0.006077572237700224,0.0005916344816796482,0.005688298959285021,0.9421525597572327,RIBOSOME,0.9421525597572327,RIBOSOME,0.0,0.0
Q9BT09,0.000965155428275466,0.9418365955352783,0.0045547038316726685,0.004392409697175026,0.0011658472940325737,0.0006787511520087719,0.010365177877247334,0.03313665837049484,0.0002803215174935758,0.002624331507831812,ER,0.9418365955352783,ER,0.0,0.0
Q9NZ01,0.00013583828695118427,0.9412331581115723,0.0013212066842243075,0.0009854667587205768,0.0002164731704397127,0.0002274221187690273,0.011241747997701168,0.04382507875561714,0.0001750558876665309,0.0006384534062817693,ER,0.9412331581115723,ER,0.0,0.0
P48637,0.941206157207489,0.00016855602734722197,3.4371245419606566e-05,0.0003945953503716737,0.006457704119384289,0.004592953249812126,0.0061818677932024,0.028975820168852806,0.011901170946657658,8.679822349222377e-05,CYTOSOL,0.941206157207489,CYTOSOL,0.0,0.0
P52888,0.9409467577934265,0.0006451157387346029,4.534383333520964e-05,0.0006317945662885904,0.008028951473534107,0.0007180261891335249,0.006679757032543421,0.00028181070229038596,0.04190956801176071,0.00011295711010461673,CYTOSOL,0.9409467577934265,CYTOSOL,0.0,0.0
P15374,0.9404740333557129,0.0002077125827781856,3.8169644540175796e-05,0.00046606032992713153,0.00541533762589097,0.0043860068544745445,0.00859279278665781,0.028505448251962662,0.011819146573543549,9.529457020107657e-05,CYTOSOL,0.9404740333557129,CYTOSOL,0.0,0.0
Q6IN84,0.017287245020270348,0.0012846984900534153,0.00031348373158834875,0.012550804764032364,0.9392797350883484,0.012558192014694214,0.0014050878817215562,0.00870104506611824,0.005019019357860088,0.0016005876241251826,MITOCHONDRION,0.9392797350883484,MITOCHONDRION,0.0,0.0
P25787,0.009879002347588539,0.00018668630218598992,4.2892948840744793e-05,8.048624295042828e-06,0.00010621464025462046,0.0484975203871727,0.0018908343045040965,0.00015817530220374465,0.9391458034515381,8.482120028929785e-05,PROTEASOME,0.9391458034515381,PROTEASOME,0.0,0.0
P49720,0.005255070514976978,0.00010426424705656245,3.087040386162698e-05,5.249121386441402e-06,7.18663795851171e-05,0.05495605990290642,0.0009863331215456128,0.0001077515771612525,0.9384235739707947,5.895420690649189e-05,PROTEASOME,0.9384235739707947,PROTEASOME,0.0,0.0
P07195,0.9361212849617004,0.0008301245397888124,6.135755393188447e-05,0.000815294508356601,0.008097865618765354,0.0007785320631228387,0.009426462464034557,0.0003298627270851284,0.04339264705777168,0.0001465231616748497,CYTOSOL,0.9361212849617004,CYTOSOL,0.0,0.0
Q9UPN6,0.004554216284304857,0.004792188759893179,0.0009459307184442878,0.002160044852644205,0.005961098708212376,0.9359745979309082,0.0049415635876357555,0.004849323071539402,0.018907515332102776,0.016913553699851036,NUCLEUS/CHROMATIN,0.9359745979309082,NUCLEUS/CHROMATIN,0.0,0.0
Q13573,0.0028669792227447033,0.003939986228942871,0.0008722979109734297,0.0013202228583395481,0.004681400489062071,0.9353925585746765,0.004245347809046507,0.0033551068045198917,0.016106003895401955,0.027220066636800766,NUCLEUS/CHROMATIN,0.9353925585746765,NUCLEUS/CHROMATIN,0.0,0.0
O00400,0.0009735132334753871,0.9349021911621094,0.002009813906624913,0.001697819447144866,0.0008815188775770366,0.001027224468998611,0.008611219003796577,0.04747080057859421,0.0001683872105786577,0.0022575061302632093,ER,0.9349021911621094,ER,0.0,0.0
P62280,0.0005153667298145592,0.0032196983229368925,0.010857636108994484,0.0008677489240653813,0.003235825104638934,0.03251175582408905,0.0063947103917598724,0.000731038162484765,0.006849392782896757,0.934816837310791,RIBOSOME,0.934816837310791,RIBOSOME,0.0,0.0
P49207,0.0004960732185281813,0.0034624903928488493,0.012036905623972416,0.000870944932103157,0.00330838980153203,0.03162394091486931,0.006056445185095072,0.0007561880047433078,0.00687925610691309,0.9345092177391052,RIBOSOME,0.9345092177391052,RIBOSOME,0.0,0.0
P08240,0.00010265831951983273,0.9338157773017883,0.0007028732798062265,0.0003856387920677662,6.840240530436859e-05,0.00010970336734317243,0.053370144218206406,0.010826441459357738,8.583095041103661e-05,0.0005326669197529554,ER,0.9338157773017883,ER,0.0,0.0
O75882,0.006033949088305235,0.022109147161245346,0.0030800842214375734,0.012745346873998642,0.007727352436631918,0.006537237204611301,0.004389990121126175,0.9332306981086731,0.0033361935056746006,0.0008099790429696441,PM,0.9332306981086731,PM,0.0,0.0
P20594,0.0006857602274976671,0.04802578315138817,0.0016124951653182507,0.0037095011211931705,0.004627632442861795,0.0021959985606372356,0.004766799509525299,0.9330640435218811,0.0011277118464931846,0.00018419917614664882,PM,0.9330640435218811,PM,0.0,0.0
P09622,0.005262145772576332,0.00010836462024599314,0.0007620125543326139,0.006713271141052246,0.9328795671463013,0.003595514688640833,0.00024030922213569283,0.04770835489034653,0.0019013307755813003,0.0008292467682622373,MITOCHONDRION,0.9328795671463013,MITOCHONDRION,0.0,0.0
Q09328,0.0003413984377402812,0.007748340256512165,0.9309801459312439,0.015881378203630447,0.008063314482569695,0.0020133396610617638,0.0018638726323843002,0.003911864943802357,0.00805005244910717,0.02114630676805973,GA,0.9309801459312439,GA,0.0,0.0
P51570,0.9307533502578735,0.0002514932712074369,4.3461906898301095e-05,0.0005124222952872515,0.006830939091742039,0.0052812774665653706,0.008803601376712322,0.03631027042865753,0.011097556911408901,0.00011563787120394409,CYTOSOL,0.9307533502578735,CYTOSOL,0.0,0.0
Q9NRX4,0.9306550025939941,0.00017743583885021508,3.858242780552246e-05,0.00035339529858902097,0.006389055401086807,0.006487267091870308,0.004948809742927551,0.03375076502561569,0.017108693718910217,9.09596637939103e-05,CYTOSOL,0.9306550025939941,CYTOSOL,0.0,0.0
O95926,0.002160517266020179,0.0011561730643734336,0.0015549161471426487,0.000977391842752695,0.004574308171868324,0.9304986596107483,0.0022028114181011915,0.0048947581090033054,0.020533233880996704,0.03144719824194908,NUCLEUS/CHROMATIN,0.9304986596107483,NUCLEUS/CHROMATIN,0.0,0.0
P30084,0.00012550137762445956,0.0003577947209123522,0.0001088224453269504,0.059930261224508286,0.9304359555244446,3.2655047107255086e-05,3.449307041591965e-05,0.008875072933733463,6.240249786060303e-05,3.697723150253296e-05,MITOCHONDRION,0.9304359555244446,MITOCHONDRION,0.0,0.0
Q9UNM6,0.005500055383890867,0.00033682541106827557,0.002560886088758707,0.0002922948042396456,0.0010610747849568725,0.05432683229446411,0.0013327415799722075,0.0004843001370318234,0.9302013516426086,0.0039037216920405626,PROTEASOME,0.9302013516426086,PROTEASOME,0.0,0.0
P11182,0.006835869513452053,0.0002017260412685573,0.0014787481632083654,0.008011503145098686,0.9299699664115906,0.005435776896774769,0.0004176517832092941,0.042862147092819214,0.003132666228339076,0.0016540525248274207,MITOCHONDRION,0.9299699664115906,MITOCHONDRION,0.0,0.0
Q9UBX1,0.0003449645300861448,0.00010627048322930932,0.0008319220505654812,0.9298862218856812,0.0531863272190094,9.363341814605519e-05,0.00011081535194534808,0.01511365082114935,0.0002739036572165787,5.2181436331011355e-05,LYSOSOME,0.9298862218856812,LYSOSOME,0.0,0.0
P25786,0.007997560314834118,0.00018841115524992347,5.26917829120066e-05,1.0552274943620432e-05,0.00011812629963969812,0.060183946043252945,0.0015045362524688244,0.0001821622863644734,0.9296578764915466,0.0001040753340930678,PROTEASOME,0.9296578764915466,PROTEASOME,0.0,0.0
Q6Y288,0.0013226524461060762,0.9296044111251831,0.0056075844913721085,0.004742600955069065,0.0013248054310679436,0.000895440171007067,0.017314981669187546,0.03511184826493263,0.0003948819939978421,0.0036806908901780844,ER,0.9296044111251831,ER,0.0,0.0
P42766,0.0005255660507827997,0.0029643201269209385,0.009040730074048042,0.0007757561397738755,0.0028674514032900333,0.039764583110809326,0.006980294827371836,0.0007246464374475181,0.007117920555174351,0.9292386174201965,RIBOSOME,0.9292386174201965,RIBOSOME,0.0,0.0
P10253,4.041739884996787e-05,0.0005682884366251528,0.000279064173810184,0.9288510680198669,0.06378507614135742,3.3386724680894986e-05,4.3662512325681746e-05,0.0063356151804327965,3.9406575524481013e-05,2.3976475858944468e-05,LYSOSOME,0.9288510680198669,LYSOSOME,0.0,0.0
P48556,0.00521415239199996,0.00036092326627112925,0.0027576275169849396,0.00030773840262554586,0.001055010361596942,0.055996403098106384,0.0013751466758549213,0.0004651655035559088,0.9282068610191345,0.0042608692310750484,PROTEASOME,0.9282068610191345,PROTEASOME,0.0,0.0
O00115-2,2.537791988288518e-05,0.0005348274717107415,0.000439015420852229,0.9278698563575745,0.061650391668081284,3.785101944231428e-05,3.140983608318493e-05,0.00935056246817112,3.810879934462719e-05,2.253753882541787e-05,LYSOSOME,0.9278698563575745,LYSOSOME,0.0,0.0
P28331-4,0.0032536284998059273,3.874916001223028e-05,0.00035893943277187645,0.002935952739790082,0.9272598028182983,0.0031406928319483995,0.00010279384878231212,0.06130686774849892,0.001149402349255979,0.0004531179729383439,MITOCHONDRION,0.9272598028182983,MITOCHONDRION,0.0,0.0
P40926,0.004590769298374653,7.319078576983884e-05,0.0004750306252390146,0.05640826001763344,0.9270925521850586,0.0005234514246694744,0.0005062955315224826,0.008272002451121807,0.0015235223108902574,0.0005349487182684243,MITOCHONDRION,0.9270925521850586,MITOCHONDRION,0.0,0.0
P34059,4.421153062139638e-05,0.0009026354528032243,0.0005026113358326256,0.9260567426681519,0.06400980055332184,4.81811111967545e-05,5.799979771836661e-05,0.008292830549180508,5.325721940607764e-05,3.191484574927017e-05,LYSOSOME,0.9260567426681519,LYSOSOME,0.0,0.0
Q02543,0.0004857501189690083,0.00258631375618279,0.007996825501322746,0.0006550095276907086,0.0030606193467974663,0.04848647862672806,0.005616545677185059,0.0008016081992536783,0.006856570020318031,0.9234544038772583,RIBOSOME,0.9234544038772583,RIBOSOME,0.0,0.0
O60568,0.001121221692301333,0.9227463603019714,0.005733400583267212,0.005328155588358641,0.0012996196746826172,0.0008446557330898941,0.025624142959713936,0.032642580568790436,0.0003911868261639029,0.004268544726073742,ER,0.9227463603019714,ER,0.0,0.0
P62753,0.0007132519385777414,0.004077930934727192,0.012193846516311169,0.0011973149375990033,0.0036514373496174812,0.037633731961250305,0.008840317837893963,0.0009139289613813162,0.008098198100924492,0.9226800799369812,RIBOSOME,0.9226800799369812,RIBOSOME,0.0,0.0
P50914,0.0005812852759845555,0.0028987727127969265,0.008248534984886646,0.00072120176628232,0.0028541486244648695,0.04602780193090439,0.007901263423264027,0.0008099774131551385,0.007426025811582804,0.9225310683250427,RIBOSOME,0.9225310683250427,RIBOSOME,0.0,0.0
P28074,0.007443425711244345,0.0001857395254774019,5.045094803790562e-05,9.529313501843717e-06,0.00010713446681620553,0.06818035244941711,0.0014697242295369506,0.00017444320837967098,0.922278106212616,0.00010114926408277825,PROTEASOME,0.922278106212616,PROTEASOME,0.0,0.0
P30740,0.9212067127227783,0.00039835862116888165,8.379462087759748e-05,0.0007425785879604518,0.008662903681397438,0.0070314714685082436,0.010217352770268917,0.03379860520362854,0.01765667088329792,0.00020161223073955625,CYTOSOL,0.9212067127227783,CYTOSOL,0.0,0.0
Q9P0J1,0.005765083711594343,0.00012101783795515075,0.0007616259972564876,0.05284099653363228,0.9194058775901794,0.0008453964255750179,0.0007838797755539417,0.016214052215218544,0.0023723039776086807,0.0008897891966626048,MITOCHONDRION,0.9194058775901794,MITOCHONDRION,0.0,0.0
O00231,0.005237550474703312,0.00018680270295590162,6.750220200046897e-05,1.0774713700811844e-05,0.00010730993381002918,0.07317876070737839,0.0015837359242141247,0.00016791179950814694,0.9192994236946106,0.00016030065307859331,PROTEASOME,0.9192994236946106,PROTEASOME,0.0,0.0
P13489,0.918724000453949,0.001561346580274403,0.00011421224917285144,0.0016594362678006291,0.014935916289687157,0.0018456054385751486,0.01090818177908659,0.0008337113540619612,0.04914572089910507,0.0002716899325605482,CYTOSOL,0.918724000453949,CYTOSOL,0.0,0.0
O75390,0.003268615575507283,3.522034239722416e-05,0.0005002147518098354,0.0032996770460158587,0.9177018404006958,0.004062732681632042,0.00012270663864910603,0.06900341063737869,0.0014256330905482173,0.0005799249047413468,MITOCHONDRION,0.9177018404006958,MITOCHONDRION,0.0,0.0
P53602,0.9172707796096802,0.0012930199736729264,0.00011451644240878522,0.001247667707502842,0.012661885470151901,0.001380028435960412,0.009791258722543716,0.0006351921474561095,0.05535314977169037,0.0002524943556636572,CYTOSOL,0.9172707796096802,CYTOSOL,0.0,0.0
Q16795,0.005064431112259626,4.76573477499187e-05,0.0003120391338597983,0.0018687857082113624,0.9165334105491638,0.005101575516164303,0.00012890674406662583,0.06889810413122177,0.0014651489909738302,0.0005798378260806203,MITOCHONDRION,0.9165334105491638,MITOCHONDRION,0.0,0.0
Q8WVX9,0.02170259691774845,0.05305111035704613,0.00020893612236250192,0.0016252831555902958,0.0009428726625628769,0.0009446304757148027,0.9163836240768433,0.002570618875324726,0.00022765831090509892,0.0023426362313330173,PEROXISOME,0.9163836240768433,PEROXISOME,0.0,0.0
Q14137,0.00487795053049922,0.004186647478491068,0.0013801753520965576,0.0018707942217588425,0.005408033728599548,0.9152331352233887,0.00588828744366765,0.0028780773282051086,0.03575405478477478,0.022522881627082825,NUCLEUS/CHROMATIN,0.9152331352233887,NUCLEUS/CHROMATIN,0.0,0.0
O95299,0.008617458865046501,9.260842489311472e-05,0.0005110673955641687,0.0045156111009418964,0.9143895506858826,0.00540983397513628,0.0002799491339828819,0.06302080303430557,0.0023662331514060497,0.0007968767895363271,MITOCHONDRION,0.9143895506858826,MITOCHONDRION,0.0,0.0
P62857,0.0009052983368746936,0.006013538688421249,0.02015598490834236,0.0019199831876903772,0.005051915999501944,0.031115181744098663,0.010905636474490166,0.001159776234999299,0.009175592102110386,0.9135972857475281,RIBOSOME,0.9135972857475281,RIBOSOME,0.0,0.0
Q9P035,0.0028056716546416283,0.9133722186088562,0.0003167767426930368,0.008660009130835533,0.0020793883595615625,0.010359935462474823,0.010399922728538513,0.04975045844912529,0.0014699833700433373,0.0007855583098717034,ER,0.9133722186088562,ER,0.0,0.0
O00584,4.2076444515259936e-05,0.0007532690651714802,0.00027494991081766784,0.9133251309394836,0.07836452126502991,3.157721585012041e-05,4.56529924122151e-05,0.007100793067365885,4.086488843313418e-05,2.1196181478444487e-05,LYSOSOME,0.9133251309394836,LYSOSOME,0.0,0.0
P62805,0.004010246600955725,0.00010310707148164511,0.00023203474120236933,0.00033094361424446106,0.008272131904959679,0.912748396396637,0.0008184000616893172,0.06133700907230377,0.009937494061887264,0.0022101965732872486,NUCLEUS/CHROMATIN,0.912748396396637,NUCLEUS/CHROMATIN,0.0,0.0
P13804,0.00023808726109564304,0.000668245367705822,0.00017543286958243698,0.07511588931083679,0.9118427038192749,6.486622442025691e-05,7.497780461562797e-05,0.011649195104837418,0.00010968376591335982,6.0920956457266584e-05,MITOCHONDRION,0.9118427038192749,MITOCHONDRION,0.0,0.0
P05387,0.0008640009327791631,0.004277314990758896,0.01587785966694355,0.0015779617242515087,0.004310642369091511,0.041267599910497665,0.01029574777930975,0.0010018004104495049,0.01039404422044754,0.9101329445838928,RIBOSOME,0.9101329445838928,RIBOSOME,0.0,0.0
P09601,0.0003673676401376724,0.9094687700271606,0.002964399056509137,0.002392489928752184,0.0006250254809856415,0.0005642389878630638,0.014741840772330761,0.06704901903867722,0.0004640694533009082,0.0013627635780721903,ER,0.9094687700271606,ER,0.0,0.0
P25445-6,0.007399494294077158,0.01033744029700756,0.00019933804287575185,0.011047890409827232,0.04228472709655762,0.0157407745718956,0.0018255732720717788,0.909385085105896,0.0014604447642341256,0.0003192602307535708,PM,0.909385085105896,PM,0.0,0.0
P31040,0.003726044436916709,3.966133590438403e-05,0.00024034986563492566,0.00363998394459486,0.9093805551528931,0.0021937901619821787,0.00010216319788014516,0.07949332147836685,0.0008852579048834741,0.00029883082606829703,MITOCHONDRION,0.9093805551528931,MITOCHONDRION,0.0,0.0
O43292,0.00017059773381333798,0.9092231392860413,0.001183836255222559,0.0010577839566394687,0.0002940998238045722,0.00026985054137185216,0.013166305609047413,0.07369735836982727,0.00019343923486303538,0.0007436983869411051,ER,0.9092231392860413,ER,0.0,0.0
P84095,0.0006335477810353041,0.07480532675981522,0.001489556860178709,0.0027933374512940645,0.003559146774932742,0.00263528386130929,0.005836839322000742,0.9069716334342957,0.0010836978908628225,0.00019159066141583025,PM,0.9069716334342957,PM,0.0,0.0
Q9NQS7-2,0.0009470299701206386,4.024216650577728e-06,2.1674919480574317e-05,5.993050217512064e-05,0.003110860474407673,0.9063712358474731,7.10597014403902e-05,0.08579934388399124,0.003373496700078249,0.0002413760230410844,NUCLEUS/CHROMATIN,0.9063712358474731,NUCLEUS/CHROMATIN,0.0,0.0
O14832,0.005025413352996111,0.08879803866147995,0.00029179430566728115,0.0009970132960006595,0.0001905186363728717,0.0015694205649197102,0.8993132710456848,0.0005384606192819774,0.0010186161380261183,0.0022574353497475386,PEROXISOME,0.8993132710456848,PEROXISOME,0.0,0.0
Q9BZQ6-2,0.0027620119508355856,0.8966333866119385,0.004628985654562712,0.006170009262859821,0.0016803003381937742,0.0012427328620105982,0.054182715713977814,0.026623092591762543,0.0006112837581895292,0.005465423688292503,ER,0.8966333866119385,ER,0.0,0.0
P04843,0.00024507968919351697,0.8959382772445679,0.001403816626407206,0.0016099250642582774,0.000327891408232972,0.0003674433974083513,0.022845694795250893,0.07608450949192047,0.0002439498930471018,0.0009333424386568367,ER,0.8959382772445679,ER,0.0,0.0
P05556,0.002112439600750804,0.08467303961515427,0.0010306393960490823,0.006456628907471895,0.002064532833173871,0.0040788184851408005,0.003839083481580019,0.8950815796852112,0.0001530418376205489,0.0005101613351143897,PM,0.8950815796852112,PM,0.0,0.0
O00462,0.0002562279114499688,0.008111447095870972,0.003114698687568307,0.8903853297233582,0.06615790724754333,0.00026731472462415695,0.00047075957991182804,0.030768103897571564,0.00030122377211228013,0.0001670593483140692,LYSOSOME,0.8903853297233582,LYSOSOME,0.0,0.0
Q15738,0.0007821741164661944,0.8903142809867859,0.005833351984620094,0.003242995822802186,0.001193211181089282,0.0011349032865837216,0.02711336873471737,0.06614938378334045,0.0010374631965532899,0.0031988376285880804,ER,0.8903142809867859,ER,0.0,0.0
O15091,0.00012276448251213878,0.0008851329330354929,0.00213699322193861,0.013192329555749893,0.8889821171760559,0.0014387245755642653,7.185244612628594e-05,0.09227810800075531,0.0004953144816681743,0.00039666841621510684,MITOCHONDRION,0.8889821171760559,MITOCHONDRION,0.0,0.0
O94905,0.0030334254261106253,0.88821941614151,0.002260851440951228,0.0040038772858679295,0.0005791563889943063,0.0017102329293265939,0.06397375464439392,0.03362521901726723,0.0010762439342215657,0.0015177131863310933,ER,0.88821941614151,ER,0.0,0.0
Q5JRX3,0.006256486754864454,7.870689296396449e-05,0.0006308876327238977,0.003980786073952913,0.8877580761909485,0.005976566579192877,0.0002327908732695505,0.09205716848373413,0.002165458630770445,0.0008629818330518901,MITOCHONDRION,0.8877580761909485,MITOCHONDRION,0.0,0.0
P63220,0.001327202538959682,0.00622208695858717,0.02090609259903431,0.0023451740853488445,0.0061683813109993935,0.04810973256826401,0.013551545329391956,0.0016110124997794628,0.01317440066486597,0.8865844011306763,RIBOSOME,0.8865844011306763,RIBOSOME,0.0,0.0
Q9BUT1,0.885286808013916,0.0006878224085085094,0.00017184249009005725,0.001364290714263916,0.014886174350976944,0.010959044098854065,0.011694386601448059,0.053236380219459534,0.02133985236287117,0.0003734725178219378,CYTOSOL,0.885286808013916,CYTOSOL,0.0,0.0
P13284,0.001661966205574572,0.002063257619738579,0.0017372019356116652,0.8847659826278687,0.10567143559455872,0.0004717484407592565,0.0019896025769412518,0.001163371722213924,0.0001229882036568597,0.00035239988937973976,LYSOSOME,0.8847659826278687,LYSOSOME,0.0,0.0
O15270,0.0034269928000867367,0.882828950881958,0.003324932185932994,0.003894361900165677,0.000885521702002734,0.0026097081135958433,0.06095445156097412,0.03785710036754608,0.0016065738163888454,0.002611464587971568,ER,0.882828950881958,ER,0.0,0.0
Q9Y6N5,0.006904382724314928,9.252892778022215e-05,0.00043816101970151067,0.035651419311761856,0.8812164068222046,0.0020897523500025272,0.0005788151174783707,0.06956653296947479,0.0025159288197755814,0.0009461002191528678,MITOCHONDRION,0.8812164068222046,MITOCHONDRION,0.0,0.0
P61353,0.0007406370714306831,0.0031037128064781427,0.009322800673544407,0.0009509051451459527,0.0039829835295677185,0.08223750442266464,0.007043510675430298,0.001221751095727086,0.010304195806384087,0.8810919523239136,RIBOSOME,0.8810919523239136,RIBOSOME,0.0,0.0
Q9Y4L1,0.0036012795753777027,0.8800333142280579,0.0065408432856202126,0.013075638562440872,0.0015611568232998252,0.0024394376669079065,0.028722748160362244,0.059966545552015305,0.0019333784002810717,0.0021257256157696247,ER,0.8800333142280579,ER,0.0,0.0
P53634,0.005475668702274561,0.0008374305907636881,0.00014333472063299268,0.8785220980644226,0.1101187914609909,0.001461177715100348,0.0018911226652562618,0.0008934020297601819,0.0005123814335092902,0.00014462308899965137,LYSOSOME,0.8785220980644226,LYSOSOME,0.0,0.0
O00232,0.0013995215995237231,0.00034928563400171697,0.0006797469686716795,4.891970820608549e-05,0.00021125767671037465,0.09825004637241364,0.0005581973236985505,0.00021506185294128954,0.8783197402954102,0.019968274980783463,PROTEASOME,0.8783197402954102,PROTEASOME,0.0,0.0
O95479,0.004222930409014225,0.8776571154594421,0.00960265938192606,0.01632295921444893,0.002041453728452325,0.0029731160029768944,0.03263096883893013,0.048892341554164886,0.002564933616667986,0.0030915322713553905,ER,0.8776571154594421,ER,0.0,0.0
P43686,0.0021316639613360167,0.0004110087174922228,0.000624034961219877,5.821542799822055e-05,0.00026296681608073413,0.09904783964157104,0.0007782989996485412,0.00023967000015545636,0.876880943775177,0.019565261900424957,PROTEASOME,0.876880943775177,PROTEASOME,0.0,0.0
P78332,0.00021175527945160866,0.00033107848139479756,0.0011442776303738356,0.0002089601766783744,0.0011032455367967486,0.8760292530059814,0.006342325359582901,0.0026803051587194204,0.01804480515420437,0.0939040333032608,NUCLEUS/CHROMATIN,0.8760292530059814,NUCLEUS/CHROMATIN,0.0,0.0
Q6NUK1,0.0065057044848799706,0.00010235376976197585,0.0006515790591947734,0.004358629230409861,0.8759894371032715,0.005192723590880632,0.00023286804207600653,0.10405340045690536,0.0021199206821620464,0.0007934402674436569,MITOCHONDRION,0.8759894371032715,MITOCHONDRION,0.0,0.0
P06756-3,0.00949233490973711,0.018321704119443893,0.00035748950904235244,0.029355963692069054,0.04437120631337166,0.017115892842411995,0.003274029353633523,0.8755075335502625,0.0017461422830820084,0.000457731046481058,PM,0.8755075335502625,PM,0.0,0.0
Q99442,0.0001547691790619865,0.8750775456428528,0.00083818135317415,0.0010578400688245893,0.00040925986832007766,0.00035036946064792573,0.005572100169956684,0.11576453596353531,0.0001961240777745843,0.0005792147130705416,ER,0.8750775456428528,ER,0.0,0.0
P10619-2,3.6470944905886427e-05,0.0005954453372396529,0.00038056817720644176,0.8716346025466919,0.11414482444524765,4.5411423343466595e-05,3.6432080378290266e-05,0.013052903115749359,4.674350202549249e-05,2.655512435012497e-05,LYSOSOME,0.8716346025466919,LYSOSOME,0.0,0.0
Q15084-3,0.0036186741199344397,0.8716003894805908,0.01010536216199398,0.01757115311920643,0.0020547211170196533,0.002746561774984002,0.024705100804567337,0.06259321421384811,0.0023992403876036406,0.002605585614219308,ER,0.8716003894805908,ER,0.0,0.0
Q9Y5M8,0.003263075603172183,0.8706839680671692,0.003439218970015645,0.004318869672715664,0.0006358512328006327,0.0020089922472834587,0.0731901153922081,0.03908289968967438,0.0013952746521681547,0.001981859328225255,ER,0.8706839680671692,ER,0.0,0.0
P11166,0.009604625403881073,0.023122789338231087,0.00020555958326440305,0.016595037654042244,0.04991091415286064,0.026672689244151115,0.002082738559693098,0.869329035282135,0.002079010708257556,0.00039763428503647447,PM,0.869329035282135,PM,0.0,0.0
Q15008,0.001269622822292149,0.0002594486577436328,0.00045027860323898494,3.433321398915723e-05,0.00016099412459880114,0.11386925727128983,0.0004897134494967759,0.00016997834609355778,0.865240216255188,0.018056057393550873,PROTEASOME,0.865240216255188,PROTEASOME,0.0,0.0
Q86UP2,0.00023385169333778322,0.8647308945655823,0.001338097034022212,0.0007783497567288578,0.00013113050954416394,0.00022540056670550257,0.11609924584627151,0.01529266219586134,0.00018378454842604697,0.0009865064639598131,ER,0.8647308945655823,ER,0.0,0.0
Q9GZR7,0.0010580412345007062,0.001961997477337718,0.0005398856592364609,0.00024487735936418176,0.002623103791847825,0.86053067445755,0.0032874089665710926,0.0007698089466430247,0.015746882185339928,0.1132374182343483,NUCLEUS/CHROMATIN,0.86053067445755,NUCLEUS/CHROMATIN,0.0,0.0
P00367,0.00011016703501809388,0.0007535600452683866,0.0003534447751007974,0.02630629763007164,0.8588070273399353,0.00019537063781172037,5.694965511793271e-05,0.11321121454238892,0.0001440951891709119,6.199011841090396e-05,MITOCHONDRION,0.8588070273399353,MITOCHONDRION,0.0,0.0
O15254,0.002799100475385785,0.1382817029953003,0.00010865676449611783,0.000653930357657373,6.836277316324413e-05,0.0008382567320950329,0.8555785417556763,0.00032974540954455733,0.0004355363780632615,0.0009061584714800119,PEROXISOME,0.8555785417556763,PEROXISOME,0.0,0.0
Q92544,0.00026205554604530334,0.010843540541827679,0.8554350137710571,7.043235382298008e-05,0.0007807821384631097,0.00019051697745453566,0.0019455503206700087,0.0003194462042301893,0.01657036878168583,0.11358217895030975,GA,0.8554350137710571,GA,0.0,0.0
Q8NBJ7,0.0006343237473629415,0.8540527820587158,0.0044335294514894485,0.005269319284707308,0.000812780752312392,0.0008520290139131248,0.025636767968535423,0.10591883957386017,0.0007018991163931787,0.0016877095913514495,ER,0.8540527820587158,ER,0.0,0.0
Q9BYC5,0.00018288131104782224,0.004805333912372589,0.8522155284881592,4.161795732215978e-05,0.0007801793981343508,0.00012782073463313282,0.0013738499255850911,0.0001387322263326496,0.016964782029390335,0.12336917221546173,GA,0.8522155284881592,GA,0.0,0.0
P53597,0.008194372057914734,0.00013255538942757994,0.0008746011881157756,0.01000180933624506,0.8495690226554871,0.005434890277683735,0.0004151412576902658,0.12192628532648087,0.0025474249850958586,0.0009039246942847967,MITOCHONDRION,0.8495690226554871,MITOCHONDRION,0.0,0.0
Q8NBS9,0.0013138431822881103,0.8467546105384827,0.010717530734837055,0.029091693460941315,0.006686922628432512,0.0018471893854439259,0.04046548530459404,0.06060762330889702,0.0011255518766120076,0.0013895967276766896,ER,0.8467546105384827,ER,0.0,0.0
Q8N428,0.00017339698388241231,0.0057896398939192295,0.8464471697807312,3.0486889954772778e-05,0.0007423378410749137,0.00011434202315285802,0.001173989730887115,0.0001589416351635009,0.01642383076250553,0.12894588708877563,GA,0.8464471697807312,GA,0.0,0.0
